id,product_id,feature,value
21522,9663,Buttons,Brass
21523,9663,Fabric,Cool Fit
21524,9663,Non-GMO,null
21525,9663,Lens,Ultrasheen Gold
21526,9664,Cut,Skinny
21527,9664,Material,FullControl Skin
21528,9665,Material,Armor Weave
21529,9666,Fair Trade Certified,null
21530,9666,Satisfaction Guaranteed,null
21531,9667,5 Year Warranty,null
21532,9667,Non-GMO,null
21533,9667,Cut,Loose
21534,9668,Lens,Ultrasheen Basic
21535,9668,Buttons,White Resin
21536,9669,Material,Control Support Bridge
21537,9670,Lifetime Guarantee,null
21538,9670,Fair Trade Certified,null
21539,9671,Cut,Loose
21540,9671,Material,Rubber Mesh
21541,9672,5 Year Warranty,null
21542,9672,5 Year Warranty,null
21543,9672,Green Leaf Certified,null
21544,9673,Buttons,Brass
21545,9674,Cut,Loose
21546,9675,Lens,Ultrasheen Basic
21547,9675,Stitching,Cross Stitch
21548,9676,Green Leaf Certified,null
21549,9676,Lifetime Guarantee,null
21550,9677,Material,FullSupport Hybrid Compound
21551,9677,Sustainably Sourced,null
21552,9677,Green Leaf Certified,null
21553,9678,Cut,Loose
21554,9678,Non-GMO,null
21555,9679,5 Year Warranty,null
21556,9680,Cut,Skinny
21557,9680,Frame,DuraResin
21558,9680,Sustainably Sourced,null
21559,9681,Lifetime Guarantee,null
21560,9681,Lifetime Guarantee,null
21561,9681,Buttons,Ivory
21562,9682,Satisfaction Guaranteed,null
21563,9683,5 Year Warranty,null
21564,9684,Fair Trade Certified,null
21565,9684,Satisfaction Guaranteed,null
21566,9685,Non-GMO,null
21567,9685,Material,Rubber Mesh
21568,9685,Cut,Striaght
21569,9686,Frame,DuraResin
21570,9686,Lifetime Guarantee,null
21571,9687,Fabric,Wool
21572,9687,Buttons,Black Resin
21573,9688,Fabric,Wool
21574,9689,Lens,Ultrasheen Gold
21575,9690,Non-GMO,null
21576,9690,Cut,Straight
21577,9690,Fabric,Canvas
21578,9691,Green Leaf Certified,null
21579,9691,Cut,Straight
21580,9691,Frame,AllLight Composition Resin
21581,9692,Sustainably Sourced,null
21582,9692,Fair Trade Certified,null
21583,9693,Sustainably Sourced,null
21584,9694,Sustainably Sourced,null
21585,9695,Fabric,"80% Cotton, 20% Polyester"
21586,9695,5 Year Warranty,null
21587,9695,Stitching,Double Stitch
21588,9695,Lens,Ultrasheen Basic
21589,9696,Non-GMO,null
21590,9697,Cut,Skinny
21591,9697,Non-GMO,null
21592,9698,Sustainably Sourced,null
21593,9698,Non-GMO,null
21594,9698,5 Year Warranty,null
21595,9699,Fabric,Cashmere
21596,9699,Lens,Ultrasheen Silver
21597,9699,Green Leaf Certified,null
21598,9700,Lifetime Guarantee,null
21599,9700,Stitching,Double Stitch
21600,9701,Green Leaf Certified,null
21601,9701,Non-GMO,null
21602,9702,Lens,Ultrasheen Silver
21603,9702,Non-GMO,null
21604,9703,Satisfaction Guaranteed,null
21605,9703,Lifetime Guarantee,null
21606,9703,Cut,Loose
21607,9704,Fabric,Cashmere
21608,9705,Material,Armor Weave
21609,9706,Cut,Loose
21610,9707,Fabric,Cool Fit
21611,9707,Stitching,Double Stitch
21612,9708,Buttons,Brass
21613,9708,Satisfaction Guaranteed,null
21614,9709,Satisfaction Guaranteed,null
21615,9709,Cut,Skinny
21616,9709,Lens,Ultrasheen Silver
21617,9710,Cut,Striaght
21618,9710,Non-GMO,null
21619,9710,Fabric,"95% Cotton, 5% Elastic"
21620,9711,Lens,Ultrasheen Silver
21621,9711,Non-GMO,null
21622,9711,Satisfaction Guaranteed,null
21623,9712,Non-GMO,null
21624,9712,Fabric,Velvet
21625,9713,Fabric,Wool
21626,9713,5 Year Warranty,null
21627,9714,Buttons,Blue Resin
21628,9714,Sustainably Sourced,null
21629,9715,Fair Trade Certified,null
21630,9715,Frame,DuraResin
21631,9716,Satisfaction Guaranteed,null
21632,9716,Lens,Ultrasheen Gold
21633,9717,Non-GMO,null
21634,9718,Buttons,White Resin
21635,9718,Non-GMO,null
21636,9719,Lifetime Guarantee,null
21637,9719,Stitching,Cross Stitch
21638,9719,Green Leaf Certified,null
21639,9720,Lens,100% UV Protective
21640,9720,Satisfaction Guaranteed,null
21641,9721,Frame,DuraResin
21642,9721,Green Leaf Certified,null
21643,9722,Fair Trade Certified,null
21644,9722,Cut,Loose
21645,9722,Fabric,Silk
21646,9723,Buttons,Black Resin
21647,9724,Cut,Straight
21648,9724,Sustainably Sourced,null
21649,9724,Buttons,Ivory
21650,9725,Lens,Ultrasheen Basic
21651,9725,Stitching,Double Stitch
21652,9726,Stitching,Double Stitch
21653,9726,Lens,100% UV Protective
21654,9727,5 Year Warranty,null
21655,9727,Fair Trade Certified,null
21656,9727,5 Year Warranty,null
21657,9727,Non-GMO,null
21658,9728,Non-GMO,null
21659,9728,Cut,Loose
21660,9728,Green Leaf Certified,null
21661,9729,Lens,Ultrasheen Basic
21662,9729,Green Leaf Certified,null
21663,9730,Non-GMO,null
21664,9730,Stitching,Cross Stitch
21665,9730,Fabric,Wool
21666,9730,Sustainably Sourced,null
21667,9731,Satisfaction Guaranteed,null
21668,9732,Satisfaction Guaranteed,null
21669,9732,Satisfaction Guaranteed,null
21670,9733,5 Year Warranty,null
21671,9734,Material,Control Support Bridge
21672,9734,Fabric,Cool Fit
21673,9734,Material,FullControl Skin
21674,9734,Sustainably Sourced,null
21675,9735,5 Year Warranty,null
21676,9735,Sustainably Sourced,null
21677,9736,Non-GMO,null
21678,9736,Frame,AllLight Composition Resin
21679,9737,Non-GMO,null
21680,9737,Sustainably Sourced,null
21681,9738,Sustainably Sourced,null
21682,9738,Lifetime Guarantee,null
21683,9738,Lifetime Guarantee,null
21684,9738,Cut,Straight
21685,9739,Sustainably Sourced,null
21686,9739,Material,FullControl Skin
21687,9740,Frame,AllLight Composition Resin
21688,9740,5 Year Warranty,null
21689,9740,Lens,Ultrasheen Silver
21690,9740,Non-GMO,null
21691,9741,Cut,Straight
21692,9742,Buttons,White Resin
21693,9742,Cut,Skinny
21694,9742,Lens,Ultrasheen Gold
21695,9743,Cut,Striaght
21696,9743,Satisfaction Guaranteed,null
21697,9743,Satisfaction Guaranteed,null
21698,9744,Lens,Ultrasheen Basic
21699,9745,Green Leaf Certified,null
21700,9745,Fabric,Cashmere
21701,9746,Non-GMO,null
21702,9746,Lens,Ultrasheen Basic
21703,9747,Non-GMO,null
21704,9747,Fabric,Wool
21705,9747,Satisfaction Guaranteed,null
21706,9748,Non-GMO,null
21707,9748,Cut,Skinny
21708,9749,Lens,Ultrasheen Silver
21709,9749,Fair Trade Certified,null
21710,9749,Satisfaction Guaranteed,null
21711,9750,Material,FullSupport Hybrid Compound
21712,9750,Lens,Ultrasheen Silver
21713,9750,Material,Control Support Bridge
21714,9751,Sustainably Sourced,null
21715,9751,Material,Armor Weave
21716,9751,Non-GMO,null
21717,9752,Material,FullSupport Hybrid Compound
21718,9752,Sustainably Sourced,null
21719,9752,Buttons,Blue Resin
21720,9752,Lifetime Guarantee,null
21721,9753,5 Year Warranty,null
21722,9753,Material,Armor Weave
21723,9753,Buttons,Blue Resin
21724,9754,Non-GMO,null
21725,9755,5 Year Warranty,null
21726,9755,Material,FullControl Skin
21727,9756,Cut,Skinny
21728,9756,Cut,Straight
21729,9756,Non-GMO,null
21730,9756,Sustainably Sourced,null
21731,9757,Material,FullSupport Hybrid Compound
21732,9757,Fair Trade Certified,null
21733,9757,Lifetime Guarantee,null
21734,9758,Non-GMO,null
21735,9759,Satisfaction Guaranteed,null
21736,9760,Non-GMO,null
21737,9760,Satisfaction Guaranteed,null
21738,9760,Cut,Striaght
21739,9761,Fair Trade Certified,null
21740,9762,5 Year Warranty,null
21741,9762,Sustainably Sourced,null
21742,9762,Cut,Skinny
21743,9763,Cut,Skinny
21744,9763,Fair Trade Certified,null
21745,9763,Stitching,Cross Stitch
21746,9764,5 Year Warranty,null
21747,9765,Material,FullSupport Hybrid Compound
21748,9766,Stitching,Double Stitch
21749,9766,Lifetime Guarantee,null
21750,9766,Fair Trade Certified,null
21751,9767,Satisfaction Guaranteed,null
21752,9767,Material,Armor Weave
21753,9767,Satisfaction Guaranteed,null
21754,9768,Sustainably Sourced,null
21755,9768,Sustainably Sourced,null
21756,9769,Satisfaction Guaranteed,null
21757,9769,Green Leaf Certified,null
21758,9770,Satisfaction Guaranteed,null
21759,9770,Material,Rubber Mesh
21760,9770,Green Leaf Certified,null
21761,9771,Green Leaf Certified,null
21762,9772,5 Year Warranty,null
21763,9773,Buttons,Blue Resin
21764,9774,Non-GMO,null
21765,9775,Cut,Straight
21766,9775,Frame,AllLight Composition Resin
21767,9776,Fair Trade Certified,null
21768,9776,Non-GMO,null
21769,9777,Lifetime Guarantee,null
21770,9778,Fair Trade Certified,null
21771,9778,Material,Rubber Mesh
21772,9778,Material,Control Support Bridge
21773,9779,Green Leaf Certified,null
21774,9780,Cut,Skinny
21775,9780,Satisfaction Guaranteed,null
21776,9780,Buttons,Blue Resin
21777,9781,Sustainably Sourced,null
21778,9781,5 Year Warranty,null
21779,9781,Buttons,Brass
21780,9782,Cut,Skinny
21781,9782,Cut,Loose
21782,9783,Frame,AllLight Composition Resin
21783,9783,Stitching,Cross Stitch
21784,9783,Stitching,Cross Stitch
21785,9783,Stitching,Cross Stitch
21786,9784,Green Leaf Certified,null
21787,9784,Satisfaction Guaranteed,null
21788,9784,Fair Trade Certified,null
21789,9785,Fabric,Canvas
21790,9785,Non-GMO,null
21791,9785,Fabric,FullControlSkin
21792,9786,5 Year Warranty,null
21793,9787,Frame,AllLight Composition Resin
21794,9787,Cut,Skinny
21795,9788,Material,FullSupport Hybrid Compound
21796,9788,5 Year Warranty,null
21797,9788,Frame,DuraResin
21798,9788,Fabric,"80% Cotton, 20% Polyester"
21799,9789,Stitching,Cross Stitch
21800,9790,Lens,Ultrasheen Basic
21801,9790,Buttons,Blue Resin
21802,9790,Satisfaction Guaranteed,null
21803,9791,Satisfaction Guaranteed,null
21804,9791,Satisfaction Guaranteed,null
21805,9792,5 Year Warranty,null
21806,9792,Cut,Skinny
21807,9792,Fabric,Cashmere
21808,9793,Lens,100% UV Protective
21809,9793,Buttons,Brass
21810,9793,Green Leaf Certified,null
21811,9794,Fair Trade Certified,null
21812,9794,Cut,Striaght
21813,9794,Cut,Loose
21814,9795,Sustainably Sourced,null
21815,9795,Fabric,100% Cotton
21816,9795,Cut,Skinny
21817,9796,Fabric,Silk
21818,9796,Green Leaf Certified,null
21819,9797,Non-GMO,null
21820,9797,Fabric,Cool Fit
21821,9797,Sustainably Sourced,null
21822,9797,5 Year Warranty,null
21823,9798,Stitching,Double Stitch
21824,9798,Non-GMO,null
21825,9799,Satisfaction Guaranteed,null
21826,9800,Lifetime Guarantee,null
21827,9800,Sustainably Sourced,null
21828,9800,Sustainably Sourced,null
21829,9801,Fair Trade Certified,null
21830,9802,Stitching,Cross Stitch
21831,9802,Buttons,Blue Resin
21832,9803,Non-GMO,null
21833,9803,Non-GMO,null
21834,9804,Fabric,100% Cotton
21835,9804,Lifetime Guarantee,null
21836,9804,Sustainably Sourced,null
21837,9805,Cut,Straight
21838,9805,Cut,Loose
21839,9805,Satisfaction Guaranteed,null
21840,9805,Non-GMO,null
21841,9806,Cut,Loose
21842,9807,Cut,Loose
21843,9808,Non-GMO,null
21844,9809,Stitching,Double Stitch
21845,9809,Non-GMO,null
21846,9809,5 Year Warranty,null
21847,9810,Lens,Ultrasheen Silver
21848,9811,Stitching,Cross Stitch
21849,9812,5 Year Warranty,null
21850,9812,Satisfaction Guaranteed,null
21851,9813,Stitching,Double Stitch
21852,9813,Sustainably Sourced,null
21853,9814,Lifetime Guarantee,null
21854,9814,Stitching,Cross Stitch
21855,9814,Lifetime Guarantee,null
21856,9815,5 Year Warranty,null
21857,9815,Lens,100% UV Protective
21858,9816,5 Year Warranty,null
21859,9816,Cut,Skinny
21860,9816,Fair Trade Certified,null
21861,9817,5 Year Warranty,null
21862,9817,Non-GMO,null
21863,9817,Frame,DuraResin
21864,9818,Stitching,Double Stitch
21865,9818,Sustainably Sourced,null
21866,9818,Frame,AllLight Composition Resin
21867,9819,Satisfaction Guaranteed,null
21868,9819,Non-GMO,null
21869,9819,Lens,Ultrasheen Basic
21870,9820,Non-GMO,null
21871,9820,Fabric,Canvas
21872,9821,Cut,Striaght
21873,9821,Lifetime Guarantee,null
21874,9822,5 Year Warranty,null
21875,9823,Green Leaf Certified,null
21876,9824,Non-GMO,null
21877,9824,Frame,AllLight Composition Resin
21878,9824,Fabric,FullControlSkin
21879,9824,Frame,AllLight Composition Resin
21880,9825,Lifetime Guarantee,null
21881,9825,Cut,Skinny
21882,9826,Cut,Skinny
21883,9826,Fair Trade Certified,null
21884,9826,Non-GMO,null
21885,9827,Cut,Loose
21886,9827,Non-GMO,null
21887,9827,Non-GMO,null
21888,9828,Buttons,Black Resin
21889,9828,Lifetime Guarantee,null
21890,9829,Cut,Skinny
21891,9830,Stitching,Double Stitch
21892,9830,Fair Trade Certified,null
21893,9830,Buttons,White Resin
21894,9831,Non-GMO,null
21895,9831,Material,Control Support Bridge
21896,9831,Fair Trade Certified,null
21897,9832,Buttons,White Resin
21898,9832,Frame,AllLight Composition Resin
21899,9832,Sustainably Sourced,null
21900,9833,Stitching,Cross Stitch
21901,9833,Material,Armor Weave
21902,9833,Fair Trade Certified,null
21903,9834,Stitching,Double Stitch
21904,9834,Green Leaf Certified,null
21905,9834,Fabric,Velvet
21906,9834,Sustainably Sourced,null
21907,9835,Lifetime Guarantee,null
21908,9835,Lifetime Guarantee,null
21909,9835,Satisfaction Guaranteed,null
21910,9835,Frame,AllLight Composition Resin
21911,9836,Cut,Skinny
21912,9836,Material,Armor Weave
21913,9837,Material,FullSupport Hybrid Compound
21914,9837,Lifetime Guarantee,null
21915,9838,Non-GMO,null
21916,9838,Green Leaf Certified,null
21917,9839,Lifetime Guarantee,null
21918,9839,Non-GMO,null
21919,9840,Non-GMO,null
21920,9840,Non-GMO,null
21921,9840,Stitching,Double Stitch
21922,9841,Satisfaction Guaranteed,null
21923,9842,Buttons,Blue Resin
21924,9842,Lens,Ultrasheen Basic
21925,9843,Sustainably Sourced,null
21926,9843,Fabric,"95% Cotton, 5% Elastic"
21927,9843,Lens,Ultrasheen Basic
21928,9844,Fabric,Silk
21929,9844,Cut,Striaght
21930,9845,Frame,AllLight Composition Resin
21931,9845,Sustainably Sourced,null
21932,9846,Stitching,Double Stitch
21933,9847,Stitching,Double Stitch
21934,9847,Stitching,Double Stitch
21935,9847,Non-GMO,null
21936,9847,Cut,Loose
21937,9848,Stitching,Cross Stitch
21938,9849,Non-GMO,null
21939,9849,Non-GMO,null
21940,9850,Non-GMO,null
21941,9850,Stitching,Double Stitch
21942,9851,Cut,Skinny
21943,9851,Non-GMO,null
21944,9852,Non-GMO,null
21945,9852,Sustainably Sourced,null
21946,9853,Green Leaf Certified,null
21947,9853,Buttons,Brass
21948,9853,Stitching,Double Stitch
21949,9854,Non-GMO,null
21950,9854,Satisfaction Guaranteed,null
21951,9854,Frame,AllLight Composition Resin
21952,9854,Material,Rubber Mesh
21953,9855,Sustainably Sourced,null
21954,9856,Fair Trade Certified,null
21955,9856,Material,Armor Weave
21956,9856,Fair Trade Certified,null
21957,9857,Fair Trade Certified,null
21958,9858,Lifetime Guarantee,null
21959,9858,Non-GMO,null
21960,9858,Cut,Striaght
21961,9858,Frame,AllLight Composition Resin
21962,9859,Lens,100% UV Protective
21963,9860,Fair Trade Certified,null
21964,9860,Satisfaction Guaranteed,null
21965,9860,Cut,Skinny
21966,9861,Cut,Striaght
21967,9862,Sustainably Sourced,null
21968,9863,5 Year Warranty,null
21969,9863,Lens,Ultrasheen Gold
21970,9863,Green Leaf Certified,null
21971,9864,Non-GMO,null
21972,9864,Fair Trade Certified,null
21973,9864,Cut,Skinny
21974,9864,Satisfaction Guaranteed,null
21975,9865,Material,Rubber Mesh
21976,9865,Non-GMO,null
21977,9865,Lifetime Guarantee,null
21978,9866,Buttons,Ivory
21979,9867,Frame,DuraResin
21980,9867,Cut,Striaght
21981,9867,Buttons,Ivory
21982,9868,Lifetime Guarantee,null
21983,9868,Satisfaction Guaranteed,null
21984,9869,Satisfaction Guaranteed,null
21985,9869,Fabric,Canvas
21986,9869,Lifetime Guarantee,null
21987,9869,Green Leaf Certified,null
21988,9870,Non-GMO,null
21989,9870,Material,FullControl Skin
21990,9870,Non-GMO,null
21991,9871,Non-GMO,null
21992,9871,Green Leaf Certified,null
21993,9872,Cut,Loose
21994,9872,Non-GMO,null
21995,9873,Fair Trade Certified,null
21996,9873,Satisfaction Guaranteed,null
21997,9874,Fair Trade Certified,null
21998,9874,Buttons,Blue Resin
21999,9874,Fabric,Cashmere
22000,9874,Non-GMO,null
22001,9875,Lens,Ultrasheen Silver
22002,9875,Fabric,"95% Cotton, 5% Elastic"
22003,9876,Cut,Loose
22004,9877,Lifetime Guarantee,null
22005,9878,Material,Control Support Bridge
22006,9879,Sustainably Sourced,null
22007,9880,Buttons,Blue Resin
22008,9880,Fabric,"80% Cotton, 20% Polyester"
22009,9880,Buttons,White Resin
22010,9881,Fair Trade Certified,null
22011,9881,Material,Armor Weave
22012,9882,Lens,Ultrasheen Silver
22013,9882,Green Leaf Certified,null
22014,9883,Satisfaction Guaranteed,null
22015,9883,Frame,DuraResin
22016,9883,Material,Rubber Mesh
22017,9884,Green Leaf Certified,null
22018,9884,Frame,AllLight Composition Resin
22019,9884,Satisfaction Guaranteed,null
22020,9885,Green Leaf Certified,null
22021,9885,Cut,Straight
22022,9885,Cut,Skinny
22023,9886,Material,FullSupport Hybrid Compound
22024,9886,Cut,Loose
22025,9887,Non-GMO,null
22026,9887,Cut,Loose
22027,9888,Non-GMO,null
22028,9888,Fabric,Velvet
22029,9888,Non-GMO,null
22030,9889,Green Leaf Certified,null
22031,9889,Sustainably Sourced,null
22032,9890,Fabric,Canvas
22033,9890,Buttons,Blue Resin
22034,9890,Buttons,Black Resin
22035,9890,Frame,DuraResin
22036,9891,Buttons,Ivory
22037,9892,Stitching,Cross Stitch
22038,9892,Material,Armor Weave
22039,9893,Material,Control Support Bridge
22040,9893,Cut,Skinny
22041,9893,Material,FullSupport Hybrid Compound
22042,9894,Non-GMO,null
22043,9895,Cut,Loose
22044,9895,Green Leaf Certified,null
22045,9895,Fabric,Canvas
22046,9896,Cut,Skinny
22047,9897,Lifetime Guarantee,null
22048,9897,Stitching,Double Stitch
22049,9898,Green Leaf Certified,null
22050,9898,5 Year Warranty,null
22051,9899,Cut,Loose
22052,9899,Satisfaction Guaranteed,null
22053,9900,Lifetime Guarantee,null
22054,9900,Satisfaction Guaranteed,null
22055,9900,Fabric,Wool
22056,9900,Fabric,"95% Cotton, 5% Elastic"
22057,9901,Material,FullSupport Hybrid Compound
22058,9901,Frame,AllLight Composition Resin
22059,9901,Sustainably Sourced,null
22060,9902,Non-GMO,null
22061,9902,Cut,Striaght
22062,9902,Lens,100% UV Protective
22063,9902,Satisfaction Guaranteed,null
22064,9903,Lens,Ultrasheen Silver
22065,9903,5 Year Warranty,null
22066,9903,Fabric,"95% Cotton, 5% Elastic"
22067,9904,Lifetime Guarantee,null
22068,9904,Frame,AllLight Composition Resin
22069,9904,Buttons,Black Resin
22070,9905,Frame,DuraResin
22071,9905,Cut,Striaght
22072,9906,Fabric,Canvas
22073,9907,Fair Trade Certified,null
22074,9907,Buttons,Black Resin
22075,9907,5 Year Warranty,null
22076,9908,Stitching,Cross Stitch
22077,9909,Frame,DuraResin
22078,9909,5 Year Warranty,null
22079,9909,Green Leaf Certified,null
22080,9909,Frame,DuraResin
22081,9910,Cut,Straight
22082,9910,Cut,Straight
22083,9910,Sustainably Sourced,null
22084,9910,Fabric,"95% Cotton, 5% Elastic"
22085,9911,Material,FullControl Skin
22086,9912,Fabric,Silk
22087,9912,Lens,Ultrasheen Gold
22088,9912,Satisfaction Guaranteed,null
22089,9913,Fair Trade Certified,null
22090,9913,Frame,DuraResin
22091,9914,Non-GMO,null
22092,9914,Cut,Striaght
22093,9914,Fair Trade Certified,null
22094,9915,Fair Trade Certified,null
22095,9916,5 Year Warranty,null
22096,9916,Buttons,Black Resin
22097,9917,Sustainably Sourced,null
22098,9917,Fair Trade Certified,null
22099,9918,Fabric,100% Cotton
22100,9918,5 Year Warranty,null
22101,9918,Satisfaction Guaranteed,null
22102,9919,Cut,Striaght
22103,9920,Fair Trade Certified,null
22104,9920,Frame,DuraResin
22105,9920,Material,Rubber Mesh
22106,9921,5 Year Warranty,null
22107,9921,Frame,AllLight Composition Resin
22108,9922,Fabric,100% Cotton
22109,9922,Fabric,Canvas
22110,9922,Non-GMO,null
22111,9923,Non-GMO,null
22112,9923,Lens,Ultrasheen Basic
22113,9924,Sustainably Sourced,null
22114,9924,Fair Trade Certified,null
22115,9924,Fair Trade Certified,null
22116,9925,Material,Armor Weave
22117,9925,Green Leaf Certified,null
22118,9926,Fabric,Wool
22119,9926,Fair Trade Certified,null
22120,9926,Stitching,Cross Stitch
22121,9927,Fabric,Silk
22122,9928,Stitching,Cross Stitch
22123,9928,Non-GMO,null
22124,9929,Fabric,Velvet
22125,9930,Buttons,Brass
22126,9931,Material,Rubber Mesh
22127,9931,Green Leaf Certified,null
22128,9932,Lifetime Guarantee,null
22129,9932,Satisfaction Guaranteed,null
22130,9933,Green Leaf Certified,null
22131,9933,Non-GMO,null
